"Observed" "Shannon" "Simpson" "Hill_Simpson" "Study" "Environment" "Environment_Sub" "Extraction_Kit" "DNA_Fragment" "Time_since_dist" "Disturbance" "Experimental_Unit_ID" "Selective_Factor" "Legacy" "Keep" "StudyxDisturbance" "repID" "Time_series" "Time_series_Time" "sample_sums" "Design" "Rank"
"Kennedy0.530" 73 3.30219697682965 0.935282666666667 15.4518109522436 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 28 "0.2 TCC" "8" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.28.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.28" 48828 "LongitudinalRepeated" 8
"Kennedy0.531" 78 3.19350284142607 0.926903111111111 13.6804727971399 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 2 "0.5 TCC" "3" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.2.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.2" 60341 "LongitudinalRepeated" 3
"Kennedy0.532" 96 3.32451758014893 0.901037333333333 10.1048206731158 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 5 "0.2 TCC" "8" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.5.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.5" 42591 "LongitudinalRepeated" 4
"Kennedy0.533" 84 3.24143093997218 0.902961777777778 10.3052176461967 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 5 "0.2 TCC" "11" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.5.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.5" 28561 "LongitudinalRepeated" 4
"Kennedy0.534" 88 3.06565353523562 0.893736888888889 9.4106034497181 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 2 "0.5 TCC" "4" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.2.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.2" 51273 "LongitudinalRepeated" 3
"Kennedy0.535" 98 3.6959384466789 0.955848888888889 22.6494866116368 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 2 "0.2 TCC" "10" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.2.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.2" 32897 "LongitudinalRepeated" 3
"Kennedy0.536" 127 4.07201743114694 0.971287111111111 34.8275648566652 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" -0.1 "0.5 TCC" "1" "Death" "1" TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.-0.1.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.-0.1" 43651 "LongitudinalRepeated" 1
"Kennedy0.537" 85 3.46456243060295 0.943675555555556 17.7542807543597 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 28 "0.2 TCC" "9" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.28.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.28" 54821 "LongitudinalRepeated" 8
"Kennedy0.538" 81 3.17363293764945 0.921244444444444 12.6975169300226 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 12 "0.5 TCC" "12" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.12.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.12" 48667 "LongitudinalRepeated" 7
"Kennedy0.539" 116 3.84617364659552 0.963113777777778 27.1103935224233 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 12 "0.2 TCC" "9" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.12.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.12" 93079 "LongitudinalRepeated" 7
"Kennedy0.540" 88 3.54096969379365 0.937021333333333 15.8783926832367 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 28 "0.5 TCC" "4" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.28.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.28" 58310 "LongitudinalRepeated" 8
"Kennedy0.541" 108 3.74207470313484 0.959291555555556 24.5649278337009 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 0 "0.2 TCC" "11" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.0.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.0" 44747 "LongitudinalRepeated" 2
"Kennedy0.542" 87 3.39422542017813 0.921637333333333 12.7611787926223 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 11 "0.5 TCC" "12" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.11.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.11" 51112 "LongitudinalRepeated" 6
"Kennedy0.543" 112 3.70864303919229 0.954751111111111 22.0999901777821 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 2 "0.5 TCC" "12" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.2.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.2" 78631 "LongitudinalRepeated" 3
"Kennedy0.544" 63 2.88976285152039 0.875110222222222 8.00706044796834 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 28 "0.5 TCC" "2" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.28.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.28" 43617 "LongitudinalRepeated" 8
"Kennedy0.545" 91 3.66640998637233 0.957791111111111 23.6916921132989 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 5 "0.2 TCC" "10" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.5.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.5" 37309 "LongitudinalRepeated" 4
"Kennedy0.546" 103 3.59428821607394 0.950890666666667 20.3627280625543 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 28 "0.5 TCC" "12" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.28.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.28" 65539 "LongitudinalRepeated" 8
"Kennedy0.547" 129 4.06088564741591 0.971049777777778 34.542049187878 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" -0.1 "0.5 TCC" "6" "Death" "1" TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.-0.1.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.-0.1" 48030 "LongitudinalRepeated" 1
"Kennedy0.548" 73 2.9107724758938 0.885357333333333 8.72275592565886 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 12 "0.5 TCC" "2" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.12.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.12" 60480 "LongitudinalRepeated" 7
"Kennedy0.549" 82 3.4599559998018 0.941492444444444 17.0918096048374 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 5 "0.5 TCC" "12" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.5.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.5" 42402 "LongitudinalRepeated" 4
"Kennedy0.550" 67 2.95697684230023 0.887907555555556 8.92120789189875 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 2 "0.2 TCC" "10" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.2.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.2" 62217 "LongitudinalRepeated" 3
"Kennedy0.551" 119 3.96104479997099 0.970490666666667 33.8875835893729 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 8 "0.2 TCC" "11" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.8.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.8" 89417 "LongitudinalRepeated" 5
"Kennedy0.552" 106 3.72309535604316 0.957226666666667 23.3790523690773 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 8 "0.2 TCC" "10" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.8.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.8" 84730 "LongitudinalRepeated" 5
"Kennedy0.553" 64 2.91637282032101 0.908881777777778 10.9747531899949 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 2 "0.5 TCC" "12" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.2.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.2" 38534 "LongitudinalRepeated" 3
"Kennedy0.554" 111 3.70594621336976 0.951378666666667 20.5671036033565 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 11 "0.5 TCC" "3" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.11.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.11" 54519 "LongitudinalRepeated" 6
"Kennedy0.555" 85 3.20495988910074 0.907312888888889 10.7889866024762 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 5 "0.5 TCC" "2" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.5.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.5" 45696 "LongitudinalRepeated" 4
"Kennedy0.556" 98 3.46419423414382 0.929725333333333 14.2298789511631 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 2 "0.2 TCC" "11" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.2.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.2" 38971 "LongitudinalRepeated" 3
"Kennedy0.557" 114 3.76941223424961 0.959755555555556 24.8481501932634 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 11 "0.2 TCC" "9" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.11.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.11" 106257 "LongitudinalRepeated" 6
"Kennedy0.558" 60 2.79811755803659 0.891494222222222 9.21609909149743 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 28 "0.5 TCC" "4" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.28.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.28" 41695 "LongitudinalRepeated" 8
"Kennedy0.559" 81 3.57575295565684 0.956731555555556 23.1115311132568 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 8 "0.5 TCC" "3" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.8.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.8" 34532 "LongitudinalRepeated" 5
"Kennedy0.560" 122 3.73505554423721 0.953450666666667 21.4825847846013 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 0 "0.5 TCC" "3" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.0.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.0" 74513 "LongitudinalRepeated" 2
"Kennedy0.561" 126 3.93351805549029 0.968466666666667 31.7124735729387 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 0 "0.5 TCC" "2" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.0.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.0" 70306 "LongitudinalRepeated" 2
"Kennedy0.562" 77 3.23936276928088 0.920697777777778 12.609987109791 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 28 "0.2 TCC" "10" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.28.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.28" 48820 "LongitudinalRepeated" 8
"Kennedy0.563" 93 3.35078637125006 0.929676444444444 14.2199863488131 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 28 "0.2 TCC" "10" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.28.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.28" 45111 "LongitudinalRepeated" 8
"Kennedy0.564" 95 3.703648693865 0.959921777777778 24.9512065294535 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 11 "0.5 TCC" "4" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.11.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.11" 58002 "LongitudinalRepeated" 6
"Kennedy0.565" 115 3.90017278321638 0.966370666666667 29.7359448100864 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 28 "0.2 TCC" "9" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.28.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.28" 84283 "LongitudinalRepeated" 8
"Kennedy0.566" 105 3.61137896451507 0.939432 16.5103685114252 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 28 "0.5 TCC" "2" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.28.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.28" 64505 "LongitudinalRepeated" 8
"Kennedy0.567" 106 3.66871013688864 0.954556444444444 22.005320397465 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 0 "0.2 TCC" "9" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.0.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.0" 63735 "LongitudinalRepeated" 2
"Kennedy0.568" 100 3.64204633111389 0.954488888888889 21.97265625 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 28 "0.2 TCC" "8" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.28.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.28" 86073 "LongitudinalRepeated" 8
"Kennedy0.569" 143 4.08274351428068 0.970384888888889 33.7665456073476 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" -0.1 "0.5 TCC" "5" "Death" "1" TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.-0.1.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.-0.1" 70191 "LongitudinalRepeated" 1
"Kennedy0.570" 108 3.60920391222263 0.948002666666667 19.2317554746397 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 2 "0.5 TCC" "3" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.2.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.2" 60342 "LongitudinalRepeated" 3
"Kennedy0.571" 91 3.44018314243948 0.908686222222222 10.9512499026556 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 5 "0.2 TCC" "9" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.5.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.5" 36559 "LongitudinalRepeated" 4
"Kennedy0.572" 81 3.03400907810213 0.906995555555556 10.7521743285864 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 12 "0.5 TCC" "4" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.12.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.12" 50390 "LongitudinalRepeated" 7
"Kennedy0.573" 116 3.89642067134677 0.964091555555556 27.8486026190064 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 11 "0.2 TCC" "10" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.11.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.11" 76808 "LongitudinalRepeated" 6
"Kennedy0.574" 105 3.61235263890259 0.948879111111111 19.5614751960495 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 2 "0.2 TCC" "8" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.2.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.2" 78148 "LongitudinalRepeated" 3
"Kennedy0.575" 82 3.35849870068765 0.943288888888889 17.6332288401254 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 2 "0.5 TCC" "4" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.2.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.2" 42568 "LongitudinalRepeated" 3
"Kennedy0.21" 103 3.71436818972598 0.956343111111111 22.9058924135684 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 2 "0.5 TCC" "2" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.2.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.2" 48826 "LongitudinalRepeated" 3
"Kennedy0.22" 84 3.27087478392443 0.923575111111111 13.0847426085743 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" -0.1 "0.2 TCC" "1" "Death" "1" TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.-0.1.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.-0.1" 64510 "LongitudinalRepeated" 1
"Kennedy0.23" 85 3.42278078566544 0.931514666666667 14.6016665368741 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 12 "0.2 TCC" "10" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.12.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.12" 56685 "LongitudinalRepeated" 7
"Kennedy0.24" 66 2.90789178240093 0.892731555555556 9.32240609229596 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 28 "0.5 TCC" "3" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.28.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.28" 40659 "LongitudinalRepeated" 8
"Kennedy0.25" 98 3.57934245978623 0.947338666666667 18.9892647356694 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 5 "0.5 TCC" "4" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.5.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.5" 55128 "LongitudinalRepeated" 4
"Kennedy0.26" 96 3.53160680499504 0.951111111111111 20.4545454545455 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 0 "0.5 TCC" "4" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.0.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.0" 90365 "LongitudinalRepeated" 2
"Kennedy0.27" 81 3.21263774734183 0.923767111111111 13.117697814883 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 12 "0.5 TCC" "3" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.12.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.12" 47514 "LongitudinalRepeated" 7
"Kennedy0.28" 113 3.7798725578285 0.961488 25.9659326963025 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 28 "0.5 TCC" "3" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.28.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.28" 73730 "LongitudinalRepeated" 8
"Kennedy0.29" 95 3.63336286102851 0.961129777777778 25.7266344988452 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 8 "0.5 TCC" "2" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.8.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.8" 69973 "LongitudinalRepeated" 5
"Kennedy0.210" 86 3.14944894525845 0.901546666666667 10.1570964247021 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 2 "0.2 TCC" "11" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.2.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.2" 89928 "LongitudinalRepeated" 3
"Kennedy0.211" 104 3.73525003707287 0.955910222222222 22.6809943347916 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 0 "0.5 TCC" "12" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.0.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.0" 68736 "LongitudinalRepeated" 2
"Kennedy0.212" 76 2.94826066900236 0.902932444444444 10.302103460591 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 2 "0.5 TCC" "2" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.2.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.2" 115039 "LongitudinalRepeated" 3
"Kennedy0.213" 97 3.35390657128844 0.924890666666667 13.3139245899311 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 2 "0.2 TCC" "8" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.2.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.2" 75483 "LongitudinalRepeated" 3
"Kennedy0.214" 105 3.69805078828601 0.944458666666667 18.0046091799501 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 2 "0.2 TCC" "9" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.2.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.2" 29252 "LongitudinalRepeated" 3
"Kennedy0.215" 89 3.64566335118499 0.95356 21.5331610680448 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 12 "0.2 TCC" "11" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.12.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.12" 41566 "LongitudinalRepeated" 7
"Kennedy0.216" 65 3.20443950121762 0.933156444444444 14.9603053232091 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 8 "0.5 TCC" "12" "Death" NA TRUE "Kennedy.0.5 TCC" "Kennedy.0.5 TCC.8.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces" "Kennedy.0.5 TCC.Rat_Feces.8" 25451 "LongitudinalRepeated" 5
"Kennedy0.217" 117 3.86652412267781 0.967017777777778 30.3193639671203 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 8 "0.2 TCC" "8" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.8.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.8" 113600 "LongitudinalRepeated" 5
"Kennedy0.218" 90 3.56126604129117 0.947537777777778 19.0613351406303 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 11 "0.2 TCC" "8" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.11.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.11" 46694 "LongitudinalRepeated" 6
"Kennedy0.219" 79 3.05826840781127 0.910607111111111 11.1865721359889 "Kennedy" "Mammal" "Rat_Feces" "QIAMP_Stool_mini" "515F_806R" 28 "0.2 TCC" "11" "Death" NA TRUE "Kennedy.0.2 TCC" "Kennedy.0.2 TCC.28.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces" "Kennedy.0.2 TCC.Rat_Feces.28" 65834 "LongitudinalRepeated" 8
