"Observed" "Shannon" "Simpson" "Hill_Simpson" "Study" "Environment" "Environment_Sub" "Extraction_Kit" "DNA_Fragment" "Time_since_dist" "Disturbance" "Experimental_Unit_ID" "Selective_Factor" "Legacy" "Keep" "StudyxDisturbance" "repID" "Time_series" "Time_series_Time" "sample_sums" "Design" "nReps" "Rank"
"ETEC41.fwd" 92 3.04048564514146 0.915841845542929 11.882389846252 "David" "Mammal" "Human_anal_Swab" "MOBIO_Powersoil" "515F_806R" 1 "E.Coli_Azithromycin" "11" "Death" NA TRUE "David.E.Coli_Azithromycin" "David.E.Coli_Azithromycin.1.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 59704 "Repeated" 10 2
"ETEC42.fwd" 165 3.08850671537346 0.899961460571155 9.99614754183088 "David" "Mammal" "Human_anal_Swab" "MOBIO_Powersoil" "515F_806R" 7 "E.Coli_Azithromycin" "11" "Death" NA TRUE "David.E.Coli_Azithromycin" "David.E.Coli_Azithromycin.7.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 59704 "Repeated" 10 3
"ETEC43.fwd" 175 3.52193505947536 0.948986970766443 19.6028350996686 "David" "Mammal" "Human_anal_Swab" "MOBIO_Powersoil" "515F_806R" 30 "E.Coli_Azithromycin" "11" "Death" NA TRUE "David.E.Coli_Azithromycin" "David.E.Coli_Azithromycin.30.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 59704 "Repeated" 8 4
"ETEC44.fwd" 299 4.05389223361913 0.965099107268555 28.6525622050639 "David" "Mammal" "Human_anal_Swab" "MOBIO_Powersoil" "515F_806R" 90 "E.Coli_Azithromycin" "11" "Death" NA TRUE "David.E.Coli_Azithromycin" "David.E.Coli_Azithromycin.90.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab.90" 59704 "Repeated" 7 5
"ETEC45.fwd" 97 3.19023368129224 0.935346233028225 15.4670028806915 "David" "Mammal" "Human_anal_Swab" "MOBIO_Powersoil" "515F_806R" 1 "E.Coli_Azithromycin" "12" "Death" NA TRUE "David.E.Coli_Azithromycin" "David.E.Coli_Azithromycin.1.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 59704 "Repeated" 10 2
"ETEC46.fwd" 86 2.03933490783877 0.738025087865243 3.81715940603355 "David" "Mammal" "Human_anal_Swab" "MOBIO_Powersoil" "515F_806R" 7 "E.Coli_Azithromycin" "12" "Death" NA TRUE "David.E.Coli_Azithromycin" "David.E.Coli_Azithromycin.7.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 59704 "Repeated" 10 3
"ETEC47.fwd" 204 3.46569429042212 0.935302086299378 15.4564489455923 "David" "Mammal" "Human_anal_Swab" "MOBIO_Powersoil" "515F_806R" 30 "E.Coli_Azithromycin" "12" "Death" NA TRUE "David.E.Coli_Azithromycin" "David.E.Coli_Azithromycin.30.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 59704 "Repeated" 8 4
"ETEC48.fwd" 155 1.689347968285 0.621050154319755 2.63887163802619 "David" "Mammal" "Human_anal_Swab" "MOBIO_Powersoil" "515F_806R" 90 "E.Coli_Azithromycin" "12" "Death" NA TRUE "David.E.Coli_Azithromycin" "David.E.Coli_Azithromycin.90.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab.90" 59704 "Repeated" 7 5
"ETEC49.fwd" 190 2.82936214105412 0.889893062979563 9.08207990396094 "David" "Mammal" "Human_anal_Swab" "MOBIO_Powersoil" "515F_806R" 1 "E.Coli_Azithromycin" "13" "Death" NA TRUE "David.E.Coli_Azithromycin" "David.E.Coli_Azithromycin.1.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 59704 "Repeated" 10 2
"ETEC4.fwd" 153 3.17512383613198 0.91891556813156 12.3328236624079 "David" "Mammal" "Human_anal_Swab" "MOBIO_Powersoil" "515F_806R" 180 "E.Coli_Azithromycin" "3" "Death" NA TRUE "David.E.Coli_Azithromycin" "David.E.Coli_Azithromycin.180.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 59704 "Repeated" 10 6
"ETEC50.fwd" 99 2.11829307738914 0.732377819481374 3.73661106139296 "David" "Mammal" "Human_anal_Swab" "MOBIO_Powersoil" "515F_806R" 7 "E.Coli_Azithromycin" "13" "Death" NA TRUE "David.E.Coli_Azithromycin" "David.E.Coli_Azithromycin.7.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 59704 "Repeated" 10 3
"ETEC51.fwd" 116 2.3587438248727 0.813505774721149 5.36209632499224 "David" "Mammal" "Human_anal_Swab" "MOBIO_Powersoil" "515F_806R" 30 "E.Coli_Azithromycin" "13" "Death" NA TRUE "David.E.Coli_Azithromycin" "David.E.Coli_Azithromycin.30.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 59704 "Repeated" 8 4
"ETEC52.fwd" 250 3.68975259820508 0.949262404453152 19.7092508862913 "David" "Mammal" "Human_anal_Swab" "MOBIO_Powersoil" "515F_806R" 90 "E.Coli_Azithromycin" "13" "Death" NA TRUE "David.E.Coli_Azithromycin" "David.E.Coli_Azithromycin.90.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab.90" 59704 "Repeated" 7 5
"ETEC53.fwd" 236 3.06567056332575 0.859668739132707 7.12599597423749 "David" "Mammal" "Human_anal_Swab" "MOBIO_Powersoil" "515F_806R" 90 "E.Coli_Azithromycin" "13" "Death" NA TRUE "David.E.Coli_Azithromycin" "David.E.Coli_Azithromycin.90.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab.90" 59704 "Repeated" 7 5
"ETEC54.fwd" 46 1.62537051330071 0.759276471528153 4.15414316310568 "David" "Mammal" "Human_anal_Swab" "MOBIO_Powersoil" "515F_806R" 1 "E.Coli_Azithromycin" "14" "Death" NA TRUE "David.E.Coli_Azithromycin" "David.E.Coli_Azithromycin.1.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 59704 "Repeated" 10 2
"ETEC55.fwd" 145 3.00212912453343 0.882877974280514 8.53810369020644 "David" "Mammal" "Human_anal_Swab" "MOBIO_Powersoil" "515F_806R" 7 "E.Coli_Azithromycin" "14" "Death" NA TRUE "David.E.Coli_Azithromycin" "David.E.Coli_Azithromycin.7.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 59704 "Repeated" 10 3
"ETEC56.fwd" 251 3.35375548305651 0.918926988871573 12.3345609849855 "David" "Mammal" "Human_anal_Swab" "MOBIO_Powersoil" "515F_806R" 30 "E.Coli_Azithromycin" "14" "Death" NA TRUE "David.E.Coli_Azithromycin" "David.E.Coli_Azithromycin.30.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 59704 "Repeated" 8 4
"ETEC57.fwd" 47 0.432927878724004 0.140058801454364 1.16287020751097 "David" "Mammal" "Human_anal_Swab" "MOBIO_Powersoil" "515F_806R" 1 "E.Coli_Azithromycin" "15" "Death" NA TRUE "David.E.Coli_Azithromycin" "David.E.Coli_Azithromycin.1.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 59704 "Repeated" 10 2
"ETEC5.fwd" 31 0.891887509441912 0.529384440213688 2.12487662000394 "David" "Mammal" "Human_anal_Swab" "MOBIO_Powersoil" "515F_806R" 0 "E.Coli_Azithromycin" "4" "Death" NA TRUE "David.E.Coli_Azithromycin" "David.E.Coli_Azithromycin.0.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 59704 "Repeated" 7 1
"A01A" 572 5.77893607509385 0.993745942434296 159.89619371011 "deVries" "Soil" "mixDM" "MOBIO_Powersoil" "341F_806R" -1 "Drought" "1" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.-1.mixDM" "deVries.Drought.mixDM" "deVries.Drought.mixDM.-1" 2999 "LongitudinalRepeated" 4 1
"A01B" 482 5.63337535232839 0.992801979897489 138.927091861166 "deVries" "Soil" "mixDM" "MOBIO_Powersoil" "341F_806R" 0 "Drought" "1" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.0.mixDM" "deVries.Drought.mixDM" "deVries.Drought.mixDM.0" 2999 "LongitudinalRepeated" 4 2
"A01C" 379 5.38735664821442 0.991517345839744 117.887630582098 "deVries" "Soil" "mixDM" "MOBIO_Powersoil" "341F_806R" 7 "Drought" "1" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.7.mixDM" "deVries.Drought.mixDM" "deVries.Drought.mixDM.7" 2999 "LongitudinalRepeated" 4 3
"A02D" 306 5.06689876782412 0.986422838956767 73.6530999975433 "deVries" "Soil" "mixRL" "MOBIO_Powersoil" "341F_806R" 60 "Drought" "25" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.60.mixRL" "deVries.Drought.mixRL" "deVries.Drought.mixRL.60" 2999 "LongitudinalRepeated" 3 3
"A03D" 372 5.22053503184694 0.988400379319504 86.2097156057396 "deVries" "Soil" "mixLL" "MOBIO_Powersoil" "341F_806R" 60 "Drought" "33" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.60.mixLL" "deVries.Drought.mixLL" "deVries.Drought.mixLL.60" 2999 "LongitudinalRepeated" 3 4
"A04B" 125 4.19891618364854 0.975241608267555 40.3903456576117 "deVries" "Soil" "mixRL" "MOBIO_Powersoil" "341F_806R" 0 "Drought" "25" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.0.mixRL" "deVries.Drought.mixRL" "deVries.Drought.mixRL.0" 2999 "LongitudinalRepeated" 3 1
"A04C" 532 5.56544063312771 0.99113575815702 112.812806522421 "deVries" "Soil" "mixRL" "MOBIO_Powersoil" "341F_806R" 7 "Drought" "25" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.7.mixRL" "deVries.Drought.mixRL" "deVries.Drought.mixRL.7" 2999 "LongitudinalRepeated" 4 2
"A05A" 444 5.56043098506468 0.992913387490173 141.111144233334 "deVries" "Soil" "mixLL" "MOBIO_Powersoil" "341F_806R" -1 "Drought" "33" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.-1.mixLL" "deVries.Drought.mixLL" "deVries.Drought.mixLL.-1" 2999 "LongitudinalRepeated" 3 1
"A05B" 441 5.49382067692791 0.991064599614788 111.914403036148 "deVries" "Soil" "mixLL" "MOBIO_Powersoil" "341F_806R" 0 "Drought" "33" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.0.mixLL" "deVries.Drought.mixLL" "deVries.Drought.mixLL.0" 2999 "LongitudinalRepeated" 3 2
"A05C" 410 5.36069710154345 0.990004114965075 100.041166590659 "deVries" "Soil" "mixLL" "MOBIO_Powersoil" "341F_806R" 7 "Drought" "33" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.7.mixLL" "deVries.Drought.mixLL" "deVries.Drought.mixLL.7" 2999 "LongitudinalRepeated" 4 3
"A07A" 564 5.77204551108483 0.993667000926507 157.903070629751 "deVries" "Soil" "mixDL" "MOBIO_Powersoil" "341F_806R" -1 "Drought" "49" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.-1.mixDL" "deVries.Drought.mixDL" "deVries.Drought.mixDL.-1" 2999 "LongitudinalRepeated" 3 1
"A07B" 487 5.60707550099355 0.992588726641236 134.929579789069 "deVries" "Soil" "mixDL" "MOBIO_Powersoil" "341F_806R" 0 "Drought" "49" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.0.mixDL" "deVries.Drought.mixDL" "deVries.Drought.mixDL.0" 2999 "LongitudinalRepeated" 3 2
"A09C" 471 5.52145111332312 0.990822882941641 108.966682416797 "deVries" "Soil" "mixDL" "MOBIO_Powersoil" "341F_806R" 7 "Drought" "49" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.7.mixDL" "deVries.Drought.mixDL" "deVries.Drought.mixDL.7" 2999 "LongitudinalRepeated" 4 3
"B01A" 639 5.90185750092777 0.994319213440159 176.031961325426 "deVries" "Soil" "mixAL" "MOBIO_Powersoil" "341F_806R" -1 "Drought" "2" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.-1.mixAL" "deVries.Drought.mixAL" "deVries.Drought.mixAL.-1" 2999 "LongitudinalRepeated" 3 1
"B01B" 361 5.3733677057927 0.991630754766427 119.485087614417 "deVries" "Soil" "mixAL" "MOBIO_Powersoil" "341F_806R" 0 "Drought" "2" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.0.mixAL" "deVries.Drought.mixAL" "deVries.Drought.mixAL.0" 2999 "LongitudinalRepeated" 4 2
"B01C" 304 5.14248704800965 0.988960308098698 90.5822380679014 "deVries" "Soil" "mixAL" "MOBIO_Powersoil" "341F_806R" 7 "Drought" "2" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.7.mixAL" "deVries.Drought.mixAL" "deVries.Drought.mixAL.7" 2999 "LongitudinalRepeated" 4 3
"B02A" 208 4.77707308955941 0.983887815889725 62.0648320026499 "deVries" "Soil" "mixDL" "MOBIO_Powersoil" "341F_806R" -1 "Drought" "10" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.-1.mixDL" "deVries.Drought.mixDL" "deVries.Drought.mixDL.-1" 2999 "LongitudinalRepeated" 3 1
"B02B" 186 4.73419365460163 0.984805761084527 65.8144185808264 "deVries" "Soil" "mixDL" "MOBIO_Powersoil" "341F_806R" 0 "Drought" "10" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.0.mixDL" "deVries.Drought.mixDL" "deVries.Drought.mixDL.0" 2999 "LongitudinalRepeated" 3 2
"B02C" 256 4.90110474933755 0.984725040613182 65.4666225078794 "deVries" "Soil" "mixDL" "MOBIO_Powersoil" "341F_806R" 7 "Drought" "10" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.7.mixDL" "deVries.Drought.mixDL" "deVries.Drought.mixDL.7" 2999 "LongitudinalRepeated" 4 3
"B02D" 308 5.14711719855383 0.988405271469283 86.2460899667252 "deVries" "Soil" "mixAL" "MOBIO_Powersoil" "341F_806R" 60 "Drought" "26" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.60.mixAL" "deVries.Drought.mixAL" "deVries.Drought.mixAL.60" 2999 "LongitudinalRepeated" 4 4
"B03D" 368 5.26301161321293 0.988969647657366 90.6589353573841 "deVries" "Soil" "mixRM" "MOBIO_Powersoil" "341F_806R" 60 "Drought" "34" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.60.mixRM" "deVries.Drought.mixRM" "deVries.Drought.mixRM.60" 2999 "LongitudinalRepeated" 3 4
"B04B" 120 4.14269145872227 0.969727265985405 33.0330256764351 "deVries" "Soil" "mixAL" "MOBIO_Powersoil" "341F_806R" 0 "Drought" "26" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.0.mixAL" "deVries.Drought.mixAL" "deVries.Drought.mixAL.0" 2999 "LongitudinalRepeated" 4 2
"B04C" 308 5.14831036104552 0.989130199118279 91.9980053803586 "deVries" "Soil" "mixAL" "MOBIO_Powersoil" "341F_806R" 7 "Drought" "26" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.7.mixAL" "deVries.Drought.mixAL" "deVries.Drought.mixAL.7" 2999 "LongitudinalRepeated" 4 3
"B05A" 440 5.49648063893289 0.991705471235771 120.561399981233 "deVries" "Soil" "mixRM" "MOBIO_Powersoil" "341F_806R" -1 "Drought" "34" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.-1.mixRM" "deVries.Drought.mixRM" "deVries.Drought.mixRM.-1" 2999 "LongitudinalRepeated" 7 1
"B05B" 290 5.14422825349526 0.98883422405668 89.5593826238486 "deVries" "Soil" "mixRM" "MOBIO_Powersoil" "341F_806R" 0 "Drought" "34" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.0.mixRM" "deVries.Drought.mixRM" "deVries.Drought.mixRM.0" 2999 "LongitudinalRepeated" 4 2
"B05C" 313 5.12194159447925 0.988233601486146 84.9877724966218 "deVries" "Soil" "mixRM" "MOBIO_Powersoil" "341F_806R" 7 "Drought" "34" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.7.mixRM" "deVries.Drought.mixRM" "deVries.Drought.mixRM.7" 2999 "LongitudinalRepeated" 4 3
"B06C" 340 5.31211565976063 0.990582055750272 106.180284516853 "deVries" "Soil" "mixDM" "MOBIO_Powersoil" "341F_806R" 60 "Drought" "1" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.60.mixDM" "deVries.Drought.mixDM" "deVries.Drought.mixDM.60" 2999 "LongitudinalRepeated" 4 4
"B07A" 627 5.8853399483271 0.994700578752437 188.699851037492 "deVries" "Soil" "mixRM" "MOBIO_Powersoil" "341F_806R" -1 "Drought" "50" "Drought" "1" TRUE "deVries.Drought" "deVries.Drought.-1.mixRM" "deVries.Drought.mixRM" "deVries.Drought.mixRM.-1" 2999 "LongitudinalRepeated" 7 1
"C01B" 456 5.56720710052722 0.991849567283793 122.692872246095 "deVries" "Soil" "mixRL" "MOBIO_Powersoil" "341F_806R" 0 "Drought" "3" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.0.mixRL" "deVries.Drought.mixRL" "deVries.Drought.mixRL.0" 2999 "LongitudinalRepeated" 3 1
"C01C" 316 5.18477736851816 0.988459085116846 86.6482432393376 "deVries" "Soil" "mixRL" "MOBIO_Powersoil" "341F_806R" 7 "Drought" "3" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.7.mixRL" "deVries.Drought.mixRL" "deVries.Drought.mixRL.7" 2999 "LongitudinalRepeated" 4 2
"C02A" 198 4.78811915413104 0.986133979749391 72.1187465420051 "deVries" "Soil" "mixLM" "MOBIO_Powersoil" "341F_806R" -1 "Drought" "11" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.-1.mixLM" "deVries.Drought.mixLM" "deVries.Drought.mixLM.-1" 2999 "LongitudinalRepeated" 6 1
"C02C" 205 4.71044475710411 0.982948745502697 58.6467113113674 "deVries" "Soil" "mixLM" "MOBIO_Powersoil" "341F_806R" 7 "Drought" "11" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.7.mixLM" "deVries.Drought.mixLM" "deVries.Drought.mixLM.7" 2999 "LongitudinalRepeated" 4 2
"C04B" 197 4.79088429520758 0.9852195924817 67.6571331853914 "deVries" "Soil" "mixH" "MOBIO_Powersoil" "341F_806R" 0 "Drought" "27" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.0.mixH" "deVries.Drought.mixH" "deVries.Drought.mixH.0" 2999 "LongitudinalRepeated" 3 2
"C04C" 284 5.14296791032891 0.990032356011524 100.324610425102 "deVries" "Soil" "mixH" "MOBIO_Powersoil" "341F_806R" 7 "Drought" "27" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.7.mixH" "deVries.Drought.mixH" "deVries.Drought.mixH.7" 2999 "LongitudinalRepeated" 4 3
"C05A" 390 5.42045515944705 0.991868246401129 122.974705005674 "deVries" "Soil" "mixDL" "MOBIO_Powersoil" "341F_806R" -1 "Drought" "35" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.-1.mixDL" "deVries.Drought.mixDL" "deVries.Drought.mixDL.-1" 2999 "LongitudinalRepeated" 3 1
"C05B" 395 5.40175523535107 0.990567601671381 106.017575293216 "deVries" "Soil" "mixDL" "MOBIO_Powersoil" "341F_806R" 0 "Drought" "35" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.0.mixDL" "deVries.Drought.mixDL" "deVries.Drought.mixDL.0" 2999 "LongitudinalRepeated" 3 2
"C05C" 324 5.08644963861117 0.986607184055239 74.6668963513345 "deVries" "Soil" "mixDL" "MOBIO_Powersoil" "341F_806R" 7 "Drought" "35" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.7.mixDL" "deVries.Drought.mixDL" "deVries.Drought.mixDL.7" 2999 "LongitudinalRepeated" 4 3
"C06C" 547 5.6680557840128 0.991996109406703 124.939239029269 "deVries" "Soil" "mixAL" "MOBIO_Powersoil" "341F_806R" 60 "Drought" "2" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.60.mixAL" "deVries.Drought.mixAL" "deVries.Drought.mixAL.60" 2999 "LongitudinalRepeated" 4 4
"C07A" 432 5.50663542577828 0.992047699349822 125.749772800358 "deVries" "Soil" "mixLM" "MOBIO_Powersoil" "341F_806R" -1 "Drought" "51" "Drought" "1" TRUE "deVries.Drought" "deVries.Drought.-1.mixLM" "deVries.Drought.mixLM" "deVries.Drought.mixLM.-1" 2999 "LongitudinalRepeated" 6 1
"C08A" 495 5.59191728826326 0.992333445370976 130.43668875901 "deVries" "Soil" "mixRM" "MOBIO_Powersoil" "341F_806R" -1 "Drought" "59" "Drought" "1" TRUE "deVries.Drought" "deVries.Drought.-1.mixRM" "deVries.Drought.mixRM" "deVries.Drought.mixRM.-1" 2999 "LongitudinalRepeated" 7 1
"D01A" 561 5.71327340809088 0.992953414170179 141.912697035202 "deVries" "Soil" "mixLL" "MOBIO_Powersoil" "341F_806R" -1 "Drought" "4" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.-1.mixLL" "deVries.Drought.mixLL" "deVries.Drought.mixLL.-1" 2999 "LongitudinalRepeated" 3 1
"D01B" 562 5.8108853518028 0.994281410464598 174.868294674625 "deVries" "Soil" "mixLL" "MOBIO_Powersoil" "341F_806R" 0 "Drought" "4" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.0.mixLL" "deVries.Drought.mixLL" "deVries.Drought.mixLL.0" 2999 "LongitudinalRepeated" 3 2
"D01C" 343 5.21621913955195 0.988964310766699 90.6150924386681 "deVries" "Soil" "mixLL" "MOBIO_Powersoil" "341F_806R" 7 "Drought" "4" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.7.mixLL" "deVries.Drought.mixLL" "deVries.Drought.mixLL.7" 2999 "LongitudinalRepeated" 4 3
"D02A" 239 4.97311353237053 0.987247833305778 78.4180464370101 "deVries" "Soil" "mixH" "MOBIO_Powersoil" "341F_806R" -1 "Drought" "12" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.-1.mixH" "deVries.Drought.mixH" "deVries.Drought.mixH.-1" 2999 "LongitudinalRepeated" 4 1
"D02B" 183 4.71849847608569 0.983735492135258 61.4835695193563 "deVries" "Soil" "mixH" "MOBIO_Powersoil" "341F_806R" 0 "Drought" "12" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.0.mixH" "deVries.Drought.mixH" "deVries.Drought.mixH.0" 2999 "LongitudinalRepeated" 3 2
"D02C" 265 4.91869385647087 0.985049034350786 66.8853118562643 "deVries" "Soil" "mixH" "MOBIO_Powersoil" "341F_806R" 7 "Drought" "12" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.7.mixH" "deVries.Drought.mixH" "deVries.Drought.mixH.7" 2999 "LongitudinalRepeated" 4 3
"D03D" 308 5.04269126000948 0.985177564467694 67.4652959576335 "deVries" "Soil" "mixDM" "MOBIO_Powersoil" "341F_806R" 60 "Drought" "36" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.60.mixDM" "deVries.Drought.mixDM" "deVries.Drought.mixDM.60" 2999 "LongitudinalRepeated" 4 4
"D05A" 241 4.9754092905769 0.988448411335511 86.5681794119063 "deVries" "Soil" "mixDM" "MOBIO_Powersoil" "341F_806R" -1 "Drought" "36" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.-1.mixDM" "deVries.Drought.mixDM" "deVries.Drought.mixDM.-1" 2999 "LongitudinalRepeated" 4 1
"D05B" 345 5.25917812950458 0.989242718563184 92.9602898161259 "deVries" "Soil" "mixDM" "MOBIO_Powersoil" "341F_806R" 0 "Drought" "36" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.0.mixDM" "deVries.Drought.mixDM" "deVries.Drought.mixDM.0" 2999 "LongitudinalRepeated" 4 2
"D05C" 368 5.20335079239711 0.987111964964202 77.5913471077945 "deVries" "Soil" "mixDM" "MOBIO_Powersoil" "341F_806R" 7 "Drought" "36" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.7.mixDM" "deVries.Drought.mixDM" "deVries.Drought.mixDM.7" 2999 "LongitudinalRepeated" 4 3
"D06C" 574 5.7440469249839 0.992986547366406 142.583125921464 "deVries" "Soil" "mixRL" "MOBIO_Powersoil" "341F_806R" 60 "Drought" "3" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.60.mixRL" "deVries.Drought.mixRL" "deVries.Drought.mixRL.60" 2999 "LongitudinalRepeated" 3 3
"D06D" 568 5.80344575149735 0.994178452948804 171.775645065796 "deVries" "Soil" "mixAL" "MOBIO_Powersoil" "341F_806R" 60 "Drought" "60" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.60.mixAL" "deVries.Drought.mixAL" "deVries.Drought.mixAL.60" 2999 "LongitudinalRepeated" 4 4
"D07A" 402 5.46450084012786 0.992068157430714 126.074110935113 "deVries" "Soil" "mixH" "MOBIO_Powersoil" "341F_806R" -1 "Drought" "52" "Drought" "1" TRUE "deVries.Drought" "deVries.Drought.-1.mixH" "deVries.Drought.mixH" "deVries.Drought.mixH.-1" 2999 "LongitudinalRepeated" 4 1
"D08A" 411 5.40018339145289 0.990232044670664 102.37557055536 "deVries" "Soil" "mixAL" "MOBIO_Powersoil" "341F_806R" -1 "Drought" "60" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.-1.mixAL" "deVries.Drought.mixAL" "deVries.Drought.mixAL.-1" 2999 "LongitudinalRepeated" 3 1
"D08B" 314 5.20088038385444 0.990684346154731 107.346195619741 "deVries" "Soil" "mixAL" "MOBIO_Powersoil" "341F_806R" 0 "Drought" "60" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.0.mixAL" "deVries.Drought.mixAL" "deVries.Drought.mixAL.0" 2999 "LongitudinalRepeated" 4 2
"D10C" 390 5.40539702476126 0.991298088581489 114.91728103239 "deVries" "Soil" "mixAL" "MOBIO_Powersoil" "341F_806R" 7 "Drought" "60" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.7.mixAL" "deVries.Drought.mixAL" "deVries.Drought.mixAL.7" 2999 "LongitudinalRepeated" 4 3
"D11C" 414 5.28746146836411 0.988705693939772 88.5401896023863 "deVries" "Soil" "mixLL" "MOBIO_Powersoil" "341F_806R" 7 "Drought" "68" "Drought" NA TRUE "deVries.Drought" "deVries.Drought.7.mixLL" "deVries.Drought.mixLL" "deVries.Drought.mixLL.7" 2999 "LongitudinalRepeated" 4 3
