"col" "row" "value" "Study" "Time_series" "Time_since_dist" "Time_since_dist." "Rank" "Rank." "Disturbance" "Time_series." "Environment" "Experimental_unit" "Experimental_unit." "Selective_Factor" "Time_series_Time" "Time"
"17656" "Kennedy0.556" "Kennedy0.513" 0.480371770156975 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "11" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"18838" "Kennedy0.210" "Kennedy0.513" 0.425408099326313 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "11" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"19030" "Kennedy0.214" "Kennedy0.513" 0.358395187797455 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"19848" "Kennedy0.226" "Kennedy0.513" 0.473543203461878 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"20538" "Kennedy0.235" "Kennedy0.513" 0.51037272430414 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"21249" "Kennedy0.250" "Kennedy0.513" 0.506784312192926 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"21540" "Kennedy0.256" "Kennedy0.513" 0.489304721335579 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "11" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"24330" "Kennedy0.535" "Kennedy0.514" 0.507469110769211 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"24828" "Kennedy0.550" "Kennedy0.514" 0.537601556745448 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"25159" "Kennedy0.556" "Kennedy0.514" 0.504247898273198 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "11" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"26027" "Kennedy0.574" "Kennedy0.514" 0.477576592479895 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "8" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"26326" "Kennedy0.210" "Kennedy0.514" 0.426224830006632 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "11" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"26428" "Kennedy0.213" "Kennedy0.514" 0.339282500285996 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "8" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"28026" "Kennedy0.235" "Kennedy0.514" 0.497144113006927 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"28740" "Kennedy0.250" "Kennedy0.514" 0.543239341833556 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"29025" "Kennedy0.256" "Kennedy0.514" 0.507274725083577 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "11" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"30029" "Kennedy0.274" "Kennedy0.514" 0.474405554720017 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "8" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"31327" "Kennedy0.528" "Kennedy0.515" 0.338095677617949 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 12 12 7 7 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "8" "11" "Death" "Kennedy.0.2 TCC.Rat_Feces.12" 12
"32027" "Kennedy0.539" "Kennedy0.515" 0.316263522234563 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 12 12 7 7 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "11" "Death" "Kennedy.0.2 TCC.Rat_Feces.12" 12
"33720" "Kennedy0.23" "Kennedy0.515" 0.465875479833676 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 12 12 7 7 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "11" "Death" "Kennedy.0.2 TCC.Rat_Feces.12" 12
"35024" "Kennedy0.228" "Kennedy0.515" 0.31813725490343 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 12 12 7 7 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "8" "11" "Death" "Kennedy.0.2 TCC.Rat_Feces.12" 12
"35826" "Kennedy0.239" "Kennedy0.515" 0.311521656024061 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 12 12 7 7 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "11" "Death" "Kennedy.0.2 TCC.Rat_Feces.12" 12
"38726" "Kennedy0.527" "Kennedy0.517" 0.365462533058565 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 8 8 5 5 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.8" 8
"39917" "Kennedy0.551" "Kennedy0.517" 0.379846203360073 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 8 8 5 5 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "11" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.8" 8
"40017" "Kennedy0.552" "Kennedy0.517" 0.450808559524857 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 8 8 5 5 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.8" 8
"42420" "Kennedy0.227" "Kennedy0.517" 0.370807013642692 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 8 8 5 5 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.8" 8
"43826" "Kennedy0.251" "Kennedy0.517" 0.39609933857605 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 8 8 5 5 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "11" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.8" 8
"43918" "Kennedy0.252" "Kennedy0.517" 0.430714570060623 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 8 8 5 5 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.8" 8
"46020" "Kennedy0.523" "Kennedy0.518" 0.364927750788232 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 11 11 6 6 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "11" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.11" 11
"47719" "Kennedy0.557" "Kennedy0.518" 0.400035942477789 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 11 11 6 6 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.11" 11
"48416" "Kennedy0.573" "Kennedy0.518" 0.374361105784299 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 11 11 6 6 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.11" 11
"49716" "Kennedy0.223" "Kennedy0.518" 0.37659569829218 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 11 11 6 6 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "11" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.11" 11
"51616" "Kennedy0.257" "Kennedy0.518" 0.389139910105591 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 11 11 6 6 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.11" 11
"52414" "Kennedy0.273" "Kennedy0.518" 0.374961416388351 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 11 11 6 6 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.11" 11
"54018" "Kennedy0.530" "Kennedy0.519" 0.348175004603977 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 28 28 8 8 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "8" "11" "Death" "Kennedy.0.2 TCC.Rat_Feces.28" 28
"54414" "Kennedy0.537" "Kennedy0.519" 0.397288682702224 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 28 28 8 8 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "11" "Death" "Kennedy.0.2 TCC.Rat_Feces.28" 28
"55316" "Kennedy0.562" "Kennedy0.519" 0.32548334433334 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 28 28 8 8 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "11" "Death" "Kennedy.0.2 TCC.Rat_Feces.28" 28
"55417" "Kennedy0.563" "Kennedy0.519" 0.545221019654978 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 28 28 8 8 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "11" "Death" "Kennedy.0.2 TCC.Rat_Feces.28" 28
"55518" "Kennedy0.565" "Kennedy0.519" 0.576490038896136 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 28 28 8 8 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "11" "Death" "Kennedy.0.2 TCC.Rat_Feces.28" 28
"55713" "Kennedy0.568" "Kennedy0.519" 0.569155426319592 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 28 28 8 8 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "8" "11" "Death" "Kennedy.0.2 TCC.Rat_Feces.28" 28
"57710" "Kennedy0.230" "Kennedy0.519" 0.327911383890065 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 28 28 8 8 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "8" "11" "Death" "Kennedy.0.2 TCC.Rat_Feces.28" 28
"58215" "Kennedy0.237" "Kennedy0.519" 0.401071145047226 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 28 28 8 8 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "11" "Death" "Kennedy.0.2 TCC.Rat_Feces.28" 28
"59221" "Kennedy0.262" "Kennedy0.519" 0.322577274573519 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 28 28 8 8 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "11" "Death" "Kennedy.0.2 TCC.Rat_Feces.28" 28
"59319" "Kennedy0.263" "Kennedy0.519" 0.5371469765274 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 28 28 8 8 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "11" "Death" "Kennedy.0.2 TCC.Rat_Feces.28" 28
"59418" "Kennedy0.265" "Kennedy0.519" 0.583091152104559 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 28 28 8 8 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "11" "Death" "Kennedy.0.2 TCC.Rat_Feces.28" 28
"59617" "Kennedy0.268" "Kennedy0.519" 0.571962137239518 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 28 28 8 8 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "8" "11" "Death" "Kennedy.0.2 TCC.Rat_Feces.28" 28
"61416" "Kennedy0.529" "Kennedy0.522" 0.396535697373514 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 0 0 2 2 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.0" 0
"62122" "Kennedy0.541" "Kennedy0.522" 0.295953667032733 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 0 0 2 2 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "11" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.0" 0
"63117" "Kennedy0.567" "Kennedy0.522" 0.30182348623755 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 0 0 2 2 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.0" 0
"65117" "Kennedy0.229" "Kennedy0.522" 0.38912142832919 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 0 0 2 2 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.0" 0
"65916" "Kennedy0.241" "Kennedy0.522" 0.293365270824687 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 0 0 2 2 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "11" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.0" 0
"67011" "Kennedy0.267" "Kennedy0.522" 0.289272510996483 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 0 0 2 2 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.0" 0
"70216" "Kennedy0.557" "Kennedy0.523" 0.395043281452328 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 11 11 6 6 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "11" "Death" "Kennedy.0.2 TCC.Rat_Feces.11" 11
"70912" "Kennedy0.573" "Kennedy0.523" 0.419996148941023 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 11 11 6 6 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "11" "Death" "Kennedy.0.2 TCC.Rat_Feces.11" 11
"71817" "Kennedy0.218" "Kennedy0.523" 0.364612995403731 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 11 11 6 6 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "8" "11" "Death" "Kennedy.0.2 TCC.Rat_Feces.11" 11
"74117" "Kennedy0.257" "Kennedy0.523" 0.374789622821025 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 11 11 6 6 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "11" "Death" "Kennedy.0.2 TCC.Rat_Feces.11" 11
"74913" "Kennedy0.273" "Kennedy0.523" 0.398075615380805 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 11 11 6 6 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "11" "Death" "Kennedy.0.2 TCC.Rat_Feces.11" 11
"76811" "Kennedy0.535" "Kennedy0.526" 0.571758004893541 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"77313" "Kennedy0.550" "Kennedy0.526" 0.640016069274699 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"7768" "Kennedy0.556" "Kennedy0.526" 0.407054999218422 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "11" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"78514" "Kennedy0.574" "Kennedy0.526" 0.36723167469576 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "8" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"78812" "Kennedy0.210" "Kennedy0.526" 0.531046935358196 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "11" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"78911" "Kennedy0.213" "Kennedy0.526" 0.479442421223578 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "8" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"80511" "Kennedy0.235" "Kennedy0.526" 0.584011200785141 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"81215" "Kennedy0.250" "Kennedy0.526" 0.639570784602793 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"81515" "Kennedy0.256" "Kennedy0.526" 0.413732544163487 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "11" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"82515" "Kennedy0.274" "Kennedy0.526" 0.369442635567101 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 2 2 3 3 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "8" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.2" 2
"8498" "Kennedy0.551" "Kennedy0.527" 0.336641868837616 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 8 8 5 5 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "11" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.8" 8
"8508" "Kennedy0.552" "Kennedy0.527" 0.54202936634908 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 8 8 5 5 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.8" 8
"8678" "Kennedy0.217" "Kennedy0.527" 0.350894795073329 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 8 8 5 5 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "8" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.8" 8
"88811" "Kennedy0.251" "Kennedy0.527" 0.345799267476343 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 8 8 5 5 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "11" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.8" 8
"88911" "Kennedy0.252" "Kennedy0.527" 0.520719274036393 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 8 8 5 5 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "9" "Death" "Kennedy.0.2 TCC.Rat_Feces.8" 8
"9208" "Kennedy0.539" "Kennedy0.528" 0.369512244239245 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 12 12 7 7 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.12" 12
"9378" "Kennedy0.23" "Kennedy0.528" 0.476455261281178 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 12 12 7 7 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.12" 12
"94116" "Kennedy0.215" "Kennedy0.528" 0.332060032670646 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 12 12 7 7 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "11" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.12" 12
"95810" "Kennedy0.239" "Kennedy0.528" 0.366207401632724 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 12 12 7 7 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.12" 12
"99610" "Kennedy0.541" "Kennedy0.529" 0.426923144488071 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 0 0 2 2 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "11" "10" "Death" "Kennedy.0.2 TCC.Rat_Feces.0" 0
"10067" "Kennedy0.567" "Kennedy0.529" 0.396385308215816 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 0 0 2 2 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "10" "Death" "Kennedy.0.2 TCC.Rat_Feces.0" 0
"102116" "Kennedy0.222" "Kennedy0.529" 0.399817808595089 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 0 0 2 2 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "8" "10" "Death" "Kennedy.0.2 TCC.Rat_Feces.0" 0
"103415" "Kennedy0.241" "Kennedy0.529" 0.411898298165333 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 0 0 2 2 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "11" "10" "Death" "Kennedy.0.2 TCC.Rat_Feces.0" 0
"104510" "Kennedy0.267" "Kennedy0.529" 0.38326782051477 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 0 0 2 2 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "10" "Death" "Kennedy.0.2 TCC.Rat_Feces.0" 0
"106911" "Kennedy0.537" "Kennedy0.530" 0.422376522218944 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 28 28 8 8 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.28" 28
"107811" "Kennedy0.562" "Kennedy0.530" 0.365068191973735 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 28 28 8 8 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.28" 28
"107910" "Kennedy0.563" "Kennedy0.530" 0.604042538105538 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 28 28 8 8 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.28" 28
"10808" "Kennedy0.565" "Kennedy0.530" 0.63012144433015 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 28 28 8 8 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.28" 28
"10947" "Kennedy0.219" "Kennedy0.530" 0.327536827180843 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 28 28 8 8 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "11" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.28" 28
"11079" "Kennedy0.237" "Kennedy0.530" 0.433005984459292 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 28 28 8 8 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.28" 28
"111712" "Kennedy0.262" "Kennedy0.530" 0.356628731816333 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 28 28 8 8 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.28" 28
"111811" "Kennedy0.263" "Kennedy0.530" 0.604533174053901 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 28 28 8 8 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.28" 28
"111911" "Kennedy0.265" "Kennedy0.530" 0.640937721122477 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 28 28 8 8 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.28" 28
"114214" "Kennedy0.533" "Kennedy0.532" 0.421178103743383 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 5 5 4 4 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "11" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.5" 5
"11479" "Kennedy0.545" "Kennedy0.532" 0.484773455113474 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 5 5 4 4 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "10" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.5" 5
"11588" "Kennedy0.571" "Kennedy0.532" 0.343069694865576 "Kennedy" "Kennedy.0.2 TCC.Rat_Feces" 5 5 4 4 "0.2 TCC" "Kennedy.0.2 TCC.Rat_Feces" "Mammal" "9" "8" "Death" "Kennedy.0.2 TCC.Rat_Feces.5" 5
