"col" "row" "value" "Study" "Time_series" "Time_since_dist" "Time_since_dist." "nmodel.Zscores" "nmodel.sds" "nmodel.means" "Rank" "Rank." "Time" "Disturbance" "Time_series." "Environment" "Experimental_unit" "Experimental_unit." "Selective_Factor" "Time_series_Time"
"1271" "ETEC31.fwd" "ETEC12.fwd" 0.929223895506216 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 -30.0567823945433 0.00234012602678357 0.999560554269057 3 1 7 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "9" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7"
"12810" "ETEC32.fwd" "ETEC12.fwd" 0.816543683634028 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 -68.7617746526112 0.00265741052274367 0.999271947158406 4 1 30 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "9" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30"
"12910" "ETEC33.fwd" "ETEC12.fwd" 0.794205663597447 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 0 -73.5401563694021 0.00278599042498829 0.999087835094743 5 1 90 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "9" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90"
"1301" "ETEC34.fwd" "ETEC12.fwd" 0.778274876152647 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 0 -64.282859740659 0.00343419413199259 0.999034695861721 6 1 180 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "9" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180"
"1321" "ETEC36.fwd" "ETEC12.fwd" 0.929179241022072 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 -37.0774490402971 0.00189970716785562 0.999615536729726 2 1 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1"
"13310" "ETEC37.fwd" "ETEC12.fwd" 0.742562321181147 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 -93.3756999740114 0.00274738271668407 0.999101105448023 3 1 7 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7"
"13410" "ETEC38.fwd" "ETEC12.fwd" 0.712765800818644 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 -68.4916374632679 0.00418106008618924 0.999133452454057 4 1 30 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30"
"1353" "ETEC39.fwd" "ETEC12.fwd" 0.68421406690407 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 0 -143.303759580939 0.00219897766415917 0.99933583341259 5 1 90 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90"
"136" "ETEC3.fwd" "ETEC12.fwd" 0.558250474293877 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 0 -158.069482544967 0.00278895579592971 0.999099273797272 6 1 180 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "3" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180"
"137" "ETEC40.fwd" "ETEC12.fwd" 0.707584699340386 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 0 -114.863099853755 0.00253850464926601 0.999165212348249 6 1 180 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180"
"138" "ETEC41.fwd" "ETEC12.fwd" 0.555340995412115 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 -147.669078493346 0.00300534955209924 0.999138194321 2 1 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "11" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1"
"139" "ETEC42.fwd" "ETEC12.fwd" 0.630021401772219 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 -151.696572969737 0.00243321932250408 0.999132434279832 3 1 7 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "11" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7"
"140" "ETEC43.fwd" "ETEC12.fwd" 0.715281269743356 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 -110.036565886347 0.00257873643628326 0.999036571517963 4 1 30 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "11" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30"
"141" "ETEC44.fwd" "ETEC12.fwd" 0.709419505491762 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 0 -89.557001216417 0.0032278452284148 0.998495644539312 5 1 90 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "11" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90"
"1421" "ETEC45.fwd" "ETEC12.fwd" 0.628810931260995 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 -128.30404872021 0.00288718244127658 0.99924812787068 2 1 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "12" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1"
"1431" "ETEC46.fwd" "ETEC12.fwd" 0.734387737976484 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 -93.7960505017682 0.00282389901666533 0.999258312755519 3 1 7 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "12" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7"
"14410" "ETEC47.fwd" "ETEC12.fwd" 0.642782788130259 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 -133.623021393579 0.00266566399203207 0.998976864765653 4 1 30 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "12" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30"
"1457" "ETEC48.fwd" "ETEC12.fwd" 0.766272983251188 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 0 -71.8044909177298 0.00324322857014441 0.999151359660244 5 1 90 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "12" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90"
"1461" "ETEC49.fwd" "ETEC12.fwd" 0.783938580140896 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 -82.2094871461117 0.00261665410400255 0.999052372069714 2 1 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "13" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1"
"1471" "ETEC4.fwd" "ETEC12.fwd" 0.589941476515596 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 0 -168.487943112245 0.0024289222938964 0.999185597793676 6 1 180 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "3" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180"
"1481" "ETEC50.fwd" "ETEC12.fwd" 0.743997580609417 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 -100.075817609973 0.00255168190996894 0.999359234030137 3 1 7 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "13" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7"
"14910" "ETEC51.fwd" "ETEC12.fwd" 0.878069522988359 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 -40.8361209167808 0.00296612086138877 0.999194393137817 4 1 30 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "13" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30"
"1509" "ETEC52.fwd" "ETEC12.fwd" 0.661545573201727 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 0 -113.757673975788 0.00296484590201828 0.998819546711974 5 1 90 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "13" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90"
"1511" "ETEC53.fwd" "ETEC12.fwd" 0.79446720629087 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 0 -77.4810836591536 0.0026395315638847 0.998980972213197 5 1 90 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "13" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90"
"1521" "ETEC54.fwd" "ETEC12.fwd" 0.898618018991671 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 -58.9462898201144 0.00171542752944407 0.999736107307684 2 1 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "14" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1"
"1531" "ETEC55.fwd" "ETEC12.fwd" 0.645952722984228 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 -150.497977138828 0.00234759308113726 0.999260732840493 3 1 7 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "14" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7"
"15410" "ETEC56.fwd" "ETEC12.fwd" 0.698013088662417 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 -99.4967353312312 0.00302244378104536 0.998736377598613 4 1 30 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "14" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30"
"15510" "ETEC57.fwd" "ETEC12.fwd" 0.895768543397416 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 -65.401602023013 0.00158919917609995 0.999704715448005 2 1 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "15" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1"
"1621" "ETEC15.fwd" "ETEC13.fwd" 0.812344798873692 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 1 -101.737483537174 0.00184062225276433 0.999605075012459 1 2 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "6" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0"
"169" "ETEC21.fwd" "ETEC13.fwd" 0.880974386994367 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 1 -59.2436839310835 0.00200485658159097 0.999749476641295 1 2 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "7" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0"
"1741" "ETEC26.fwd" "ETEC13.fwd" 0.850190678064985 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 1 -58.1165380054755 0.00256696908705781 0.999374034571861 1 2 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "8" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0"
"1771" "ETEC29.fwd" "ETEC13.fwd" 0.914355087263243 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 1 -72.706873969003 0.00117529247431699 0.999806929070126 1 2 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "9" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0"
"1831" "ETEC35.fwd" "ETEC13.fwd" 0.701367255675633 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 1 -139.045816585222 0.00214421411109303 0.999511257686119 1 2 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0"
"2081" "ETEC5.fwd" "ETEC13.fwd" 0.924019198983452 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 1 -55.7855361522233 0.0013599454199714 0.999884483374317 1 2 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "4" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0"
"2141" "ETEC15.fwd" "ETEC14.fwd" 0.875053723589254 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 7 -56.2225675074975 0.00221542956604687 0.99961086192443 1 3 7 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "6" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0"
"221" "ETEC21.fwd" "ETEC14.fwd" 0.960905687727702 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 7 -21.1037061848533 0.00184276936115993 0.999794950892071 1 3 7 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "7" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0"
"2261" "ETEC26.fwd" "ETEC14.fwd" 0.90453973145119 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 7 -40.7102562968492 0.00233034825545801 0.999408806191801 1 3 7 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "8" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0"
"2291" "ETEC29.fwd" "ETEC14.fwd" 0.965051764658919 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 7 -15.0569809562367 0.0023000051997126 0.999682899150237 1 3 7 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "9" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0"
"2351" "ETEC35.fwd" "ETEC14.fwd" 0.688846267378876 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 7 -118.43327770886 0.0026218310974114 0.999358317844326 1 3 7 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0"
"2601" "ETEC5.fwd" "ETEC14.fwd" 0.956821682131539 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 7 -32.0205001869043 0.00134384201414682 0.999852175596697 1 3 7 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "4" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0"
"271" "ETEC1.fwd" "ETEC15.fwd" 0.838814532106091 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 0 -70.0270073188321 0.00229543221519668 0.999556780639552 6 1 180 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "3" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180"
"274" "ETEC22.fwd" "ETEC15.fwd" 0.549994147518016 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 -198.220239964549 0.00226932226860151 0.999819752157101 2 1 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "7" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1"
"275" "ETEC23.fwd" "ETEC15.fwd" 0.829338000266129 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 -67.5533427634783 0.00252174140527178 0.999690061777309 3 1 7 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "7" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7"
"276" "ETEC24.fwd" "ETEC15.fwd" 0.891978581842351 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 -29.6192963365624 0.00362882038060214 0.999461688047563 4 1 30 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "7" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30"
"277" "ETEC25.fwd" "ETEC15.fwd" 0.953243441548221 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 0 -26.7285672667176 0.00173022680688946 0.999489925142844 6 1 180 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "7" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180"
"279" "ETEC27.fwd" "ETEC15.fwd" 0.608106725407491 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 -159.795269453133 0.00245054224732169 0.999691784124547 2 1 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "8" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1"
"280" "ETEC28.fwd" "ETEC15.fwd" 0.745992161101469 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 -139.3699906646 0.00182049639490738 0.999714726664649 3 1 7 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "8" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7"
"2821" "ETEC2.fwd" "ETEC15.fwd" 0.862264658427532 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 0 -48.2525753701529 0.00284436678967579 0.999512681326723 6 1 180 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "3" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180"
"2831" "ETEC31.fwd" "ETEC15.fwd" 0.812700832884715 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 -119.7510033523 0.00156220270793091 0.999776174599122 3 1 7 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "9" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7"
"2841" "ETEC32.fwd" "ETEC15.fwd" 0.862922374012625 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 -41.6365424094164 0.00328333529306076 0.999629103186483 4 1 30 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "9" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30"
"2851" "ETEC33.fwd" "ETEC15.fwd" 0.860499676622311 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 0 -57.7331271018983 0.00241025091434196 0.999650999007482 5 1 90 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "9" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90"
"2861" "ETEC34.fwd" "ETEC15.fwd" 0.859303386812393 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 0 -76.5796775221686 0.00183190461468098 0.999590051456035 6 1 180 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "9" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180"
"2881" "ETEC36.fwd" "ETEC15.fwd" 0.823110778802898 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 -122.889777025459 0.00143822861062507 0.999854372074249 2 1 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1"
"2891" "ETEC37.fwd" "ETEC15.fwd" 0.901950584202742 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 -52.2387273022699 0.00187076040449595 0.99967672682109 3 1 7 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7"
"2901" "ETEC38.fwd" "ETEC15.fwd" 0.816832362305605 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 -53.8804622679827 0.00339119685309452 0.999551616392066 4 1 30 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30"
"2911" "ETEC39.fwd" "ETEC15.fwd" 0.868472679649076 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 0 -81.4434677336775 0.00161089539425068 0.999669586713061 5 1 90 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90"
"2921" "ETEC3.fwd" "ETEC15.fwd" 0.893740813478545 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 0 -41.0795790717901 0.00257256903460021 0.999420866553043 6 1 180 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "3" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180"
"2931" "ETEC40.fwd" "ETEC15.fwd" 0.773597107848955 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 0 -116.385626477349 0.00194137718882457 0.999545508199138 6 1 180 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "10" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180"
"2941" "ETEC41.fwd" "ETEC15.fwd" 0.796855502945037 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 -120.954576905186 0.00167662740757368 0.99965126165575 2 1 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "11" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1"
"2951" "ETEC42.fwd" "ETEC15.fwd" 0.871237031562913 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 -78.1598658842299 0.00164270024918402 0.999630262727127 3 1 7 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "11" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7"
"2961" "ETEC43.fwd" "ETEC15.fwd" 0.86615547054575 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 -47.566752010159 0.00280232333216981 0.999452889539354 4 1 30 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "11" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30"
"2971" "ETEC44.fwd" "ETEC15.fwd" 0.879327972098641 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 0 -54.0791797209932 0.00221968248069304 0.99936657989558 5 1 90 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "11" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90"
"298" "ETEC45.fwd" "ETEC15.fwd" 0.804133811498266 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 -88.5894622294184 0.00220725827557638 0.999673635133011 2 1 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "12" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1"
"299" "ETEC46.fwd" "ETEC15.fwd" 0.869341901385502 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 -47.5726333639206 0.00273807126243146 0.999599161677441 3 1 7 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "12" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7"
"300" "ETEC47.fwd" "ETEC15.fwd" 0.925252472883092 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 -32.1070372297829 0.00231516767941087 0.999585647759127 4 1 30 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "12" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30"
"301" "ETEC48.fwd" "ETEC15.fwd" 0.737497431652352 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 0 -139.362856457331 0.001880908792902 0.999626253766885 5 1 90 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "12" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90"
"302" "ETEC49.fwd" "ETEC15.fwd" 0.848974172447343 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 -80.7584768776456 0.00186509788793704 0.999596637104852 2 1 1 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "13" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1"
"303" "ETEC4.fwd" "ETEC15.fwd" 0.871888984813373 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 0 -70.1530357962864 0.00182007451893814 0.999572737692349 6 1 180 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "3" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180"
"304" "ETEC50.fwd" "ETEC15.fwd" 0.888062269405716 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 -61.7525874661112 0.00180838555448301 0.99973475653138 3 1 7 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "13" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7"
"305" "ETEC51.fwd" "ETEC15.fwd" 0.884336699046845 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 -67.0216369480181 0.00172132601232281 0.999702786113924 4 1 30 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "13" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30"
"306" "ETEC52.fwd" "ETEC15.fwd" 0.964919129110429 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 0 -15.4750421698888 0.00223295421981014 0.999474189825422 5 1 90 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "13" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90"
"307" "ETEC53.fwd" "ETEC15.fwd" 0.820754642461148 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 0 -79.4319713523896 0.0022504509602038 0.999512398662014 5 1 90 "E.Coli_Azithromycin" "David.E.Coli_Azithromycin.Human_anal_Swab" "Mammal" "13" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90"
