"col" "row" "value" "Study" "Time_series" "Time_since_dist" "Time_since_dist." "Rank" "Rank." "Disturbance" "Environment" "Experimental_unit" "Experimental_unit." "Selective_Factor" "Time_series_Time" "Time" "nmodel.means" "nmodel.sds" "nmodel.Zscores"
"687" "C08A" "B03D" 0.427449573119771 "deVries" "deVries.Drought.mixRM" -1 60 1 4 "Drought" "Soil" "59" "34" "Drought" "deVries.Drought.mixRM.-1" 60 0.995744983238382 0.00289392991618041 -196.374973333384
"785" "F02A" "B03D" 0.544115873619085 "deVries" "deVries.Drought.mixRM" -1 60 1 4 "Drought" "Soil" "14" "34" "Drought" "deVries.Drought.mixRM.-1" 60 0.997880831448473 0.00294219235962873 -154.226815369288
"1150" "F08A" "B03D" 0.420393599888906 "deVries" "deVries.Drought.mixRM" -1 60 1 4 "Drought" "Soil" "62" "34" "Drought" "deVries.Drought.mixRM.-1" 60 0.995888440545742 0.00296047719866196 -194.392593503825
"1419" "G01A" "B03D" 0.4435784093112 "deVries" "deVries.Drought.mixRM" -1 60 1 4 "Drought" "Soil" "7" "34" "Drought" "deVries.Drought.mixRM.-1" 60 0.995628695891238 0.00286836747073407 -192.461493240529
"1624" "H06A" "B03D" 0.436385871117987 "deVries" "deVries.Drought.mixRM" -1 60 1 4 "Drought" "Soil" "48" "34" "Drought" "deVries.Drought.mixRM.-1" 60 0.99609415173021 0.00283823927724597 -197.202640770769
"2619" "F02B" "B05A" 0.580788796049504 "deVries" "deVries.Drought.mixRM" 0 -1 2 1 "Drought" "Soil" "14" "34" "Drought" "deVries.Drought.mixRM.0" 0 0.997549378269803 0.00257080996533818 -162.112559014246
"2718" "F02C" "B05A" 0.525774761743627 "deVries" "deVries.Drought.mixRM" 7 -1 3 1 "Drought" "Soil" "14" "34" "Drought" "deVries.Drought.mixRM.7" 7 0.996669157307943 0.00292294423013097 -161.102764366878
"2817" "F06D" "B05A" 0.438346510134948 "deVries" "deVries.Drought.mixRM" 60 -1 4 1 "Drought" "Soil" "62" "34" "Drought" "deVries.Drought.mixRM.60" 60 0.995302160092866 0.00296509813349184 -187.83717262741
"3019" "F08B" "B05A" 0.43703508858384 "deVries" "deVries.Drought.mixRM" 0 -1 2 1 "Drought" "Soil" "62" "34" "Drought" "deVries.Drought.mixRM.0" 0 0.995806592269954 0.00293153273173859 -190.607288002111
"3115" "F10C" "B05A" 0.418886445875751 "deVries" "deVries.Drought.mixRM" 7 -1 3 1 "Drought" "Soil" "62" "34" "Drought" "deVries.Drought.mixRM.7" 7 0.996052821107631 0.00279503818181388 -206.496776676346
"3313" "H04D" "B05A" 0.408541511636163 "deVries" "deVries.Drought.mixRM" 60 -1 4 1 "Drought" "Soil" "48" "34" "Drought" "deVries.Drought.mixRM.60" 60 0.995884248476417 0.00298988080559587 -196.443529033325
"3518" "H06B" "B05A" 0.451744079872008 "deVries" "deVries.Drought.mixRM" 0 -1 2 1 "Drought" "Soil" "48" "34" "Drought" "deVries.Drought.mixRM.0" 0 0.995303353642222 0.00300938695965627 -180.621263086851
"3618" "H08C" "B05A" 0.467660755850275 "deVries" "deVries.Drought.mixRM" 7 -1 3 1 "Drought" "Soil" "48" "34" "Drought" "deVries.Drought.mixRM.7" 7 0.996204528954305 0.00290551631208944 -181.910447690427
"4114" "B07A" "B05B" 0.518756263132912 "deVries" "deVries.Drought.mixRM" -1 0 1 2 "Drought" "Soil" "50" "34" "Drought" "deVries.Drought.mixRM.-1" 0 0.995873620459056 0.0027582495050275 -172.97831702915
"4214" "C08A" "B05B" 0.459759976857432 "deVries" "deVries.Drought.mixRM" -1 0 1 2 "Drought" "Soil" "59" "34" "Drought" "deVries.Drought.mixRM.-1" 0 0.996283634582609 0.00283848919398884 -189.017333186045
"4316" "F02A" "B05B" 0.53843046001302 "deVries" "deVries.Drought.mixRM" -1 0 1 2 "Drought" "Soil" "14" "34" "Drought" "deVries.Drought.mixRM.-1" 0 0.998079245776197 0.00278732666209042 -164.906679943446
"4712" "F08A" "B05B" 0.457544367580187 "deVries" "deVries.Drought.mixRM" -1 0 1 2 "Drought" "Soil" "62" "34" "Drought" "deVries.Drought.mixRM.-1" 0 0.996530193364653 0.00277166724807534 -194.462674463805
"5018" "G01A" "B05B" 0.501334089165998 "deVries" "deVries.Drought.mixRM" -1 0 1 2 "Drought" "Soil" "7" "34" "Drought" "deVries.Drought.mixRM.-1" 0 0.996314471252767 0.0027261280308378 -181.569015280126
"5212" "H06A" "B05B" 0.468184838011555 "deVries" "deVries.Drought.mixRM" -1 0 1 2 "Drought" "Soil" "48" "34" "Drought" "deVries.Drought.mixRM.-1" 0 0.996716435589545 0.00275696125353287 -191.708025240003
"5919" "B07A" "B05C" 0.511984550494456 "deVries" "deVries.Drought.mixRM" -1 7 1 3 "Drought" "Soil" "50" "34" "Drought" "deVries.Drought.mixRM.-1" 7 0.995700647131572 0.00276866800101837 -174.710762164043
"6018" "C08A" "B05C" 0.483279057970299 "deVries" "deVries.Drought.mixRM" -1 7 1 3 "Drought" "Soil" "59" "34" "Drought" "deVries.Drought.mixRM.-1" 7 0.996087695204479 0.0028624420685045 -179.150747844515
"6113" "F02A" "B05C" 0.541973028443918 "deVries" "deVries.Drought.mixRM" -1 7 1 3 "Drought" "Soil" "14" "34" "Drought" "deVries.Drought.mixRM.-1" 7 0.998223834126695 0.00256447401713693 -177.912040689011
"6513" "F08A" "B05C" 0.485153373426336 "deVries" "deVries.Drought.mixRM" -1 7 1 3 "Drought" "Soil" "62" "34" "Drought" "deVries.Drought.mixRM.-1" 7 0.996183974155333 0.00290761486134254 -175.755946058495
"688" "G01A" "B05C" 0.512046501753249 "deVries" "deVries.Drought.mixRM" -1 7 1 3 "Drought" "Soil" "7" "34" "Drought" "deVries.Drought.mixRM.-1" 7 0.995931359411863 0.00285919977035155 -169.237862522323
"7017" "H06A" "B05C" 0.471264210257979 "deVries" "deVries.Drought.mixRM" -1 7 1 3 "Drought" "Soil" "48" "34" "Drought" "deVries.Drought.mixRM.-1" 7 0.996480279645036 0.00271359030500032 -193.550245377589
"8015" "F02B" "B07A" 0.647309596154209 "deVries" "deVries.Drought.mixRM" 0 -1 2 1 "Drought" "Soil" "14" "50" "Drought" "deVries.Drought.mixRM.0" 0 0.997364906544291 0.00255894025512256 -136.796984489705
"8111" "F02C" "B07A" 0.564732331699651 "deVries" "deVries.Drought.mixRM" 7 -1 3 1 "Drought" "Soil" "14" "50" "Drought" "deVries.Drought.mixRM.7" 7 0.996295571682712 0.00270520649132477 -159.530609351643
"8212" "F06D" "B07A" 0.45371060561086 "deVries" "deVries.Drought.mixRM" 60 -1 4 1 "Drought" "Soil" "62" "50" "Drought" "deVries.Drought.mixRM.60" 60 0.994129156992715 0.00303714504816188 -177.936365505139
"847" "F08B" "B07A" 0.462946401584288 "deVries" "deVries.Drought.mixRM" 0 -1 2 1 "Drought" "Soil" "62" "50" "Drought" "deVries.Drought.mixRM.0" 0 0.995006775673255 0.00278306591651693 -191.17778379998
"8512" "F10C" "B07A" 0.444430117635184 "deVries" "deVries.Drought.mixRM" 7 -1 3 1 "Drought" "Soil" "62" "50" "Drought" "deVries.Drought.mixRM.7" 7 0.995258686302364 0.00278679397497116 -197.656724398825
"8716" "H04D" "B07A" 0.449740309592664 "deVries" "deVries.Drought.mixRM" 60 -1 4 1 "Drought" "Soil" "48" "50" "Drought" "deVries.Drought.mixRM.60" 60 0.99529855244342 0.00271559942792278 -200.897907563659
"896" "H06B" "B07A" 0.448346103941222 "deVries" "deVries.Drought.mixRM" 0 -1 2 1 "Drought" "Soil" "48" "50" "Drought" "deVries.Drought.mixRM.0" 0 0.994695938418689 0.00284901779545247 -191.767785848701
"9016" "H08C" "B07A" 0.503377281287873 "deVries" "deVries.Drought.mixRM" 7 -1 3 1 "Drought" "Soil" "48" "50" "Drought" "deVries.Drought.mixRM.7" 7 0.995665233051964 0.00283708286699293 -173.519059838346
"9813" "F02B" "C08A" 0.601590636460502 "deVries" "deVries.Drought.mixRM" 0 -1 2 1 "Drought" "Soil" "14" "59" "Drought" "deVries.Drought.mixRM.0" 0 0.997567397417114 0.00254198559855723 -155.774588644939
"995" "F02C" "C08A" 0.531490634062445 "deVries" "deVries.Drought.mixRM" 7 -1 3 1 "Drought" "Soil" "14" "59" "Drought" "deVries.Drought.mixRM.7" 7 0.996600422013755 0.00277181964523225 -167.799441334986
"1005" "F06D" "C08A" 0.41228188820743 "deVries" "deVries.Drought.mixRM" 60 -1 4 1 "Drought" "Soil" "62" "59" "Drought" "deVries.Drought.mixRM.60" 60 0.994897522757364 0.00289144613081209 -201.496278399038
"10214" "F08B" "C08A" 0.44256903860302 "deVries" "deVries.Drought.mixRM" 0 -1 2 1 "Drought" "Soil" "62" "59" "Drought" "deVries.Drought.mixRM.0" 0 0.995578345532223 0.00273076602757872 -202.510687969683
"10314" "F10C" "C08A" 0.389332235129547 "deVries" "deVries.Drought.mixRM" 7 -1 3 1 "Drought" "Soil" "62" "59" "Drought" "deVries.Drought.mixRM.7" 7 0.99576211194115 0.00285836618600489 -212.159617539838
"1058" "H04D" "C08A" 0.38965023743791 "deVries" "deVries.Drought.mixRM" 60 -1 4 1 "Drought" "Soil" "48" "59" "Drought" "deVries.Drought.mixRM.60" 60 0.995782591287344 0.00292469059684599 -207.24665867326
"10711" "H06B" "C08A" 0.41058526238375 "deVries" "deVries.Drought.mixRM" 0 -1 2 1 "Drought" "Soil" "48" "59" "Drought" "deVries.Drought.mixRM.0" 0 0.995125095007112 0.00293049230614289 -199.468134210095
"10812" "H08C" "C08A" 0.463324808181408 "deVries" "deVries.Drought.mixRM" 7 -1 3 1 "Drought" "Soil" "48" "59" "Drought" "deVries.Drought.mixRM.7" 7 0.996053717448707 0.00284956717121806 -186.950816477712
"11813" "F06D" "F02A" 0.620751682561153 "deVries" "deVries.Drought.mixRM" 60 -1 4 1 "Drought" "Soil" "62" "14" "Drought" "deVries.Drought.mixRM.60" 60 0.997625835460559 0.00257978426504377 -146.087468632968
"1204" "F08B" "F02A" 0.59623487925104 "deVries" "deVries.Drought.mixRM" 0 -1 2 1 "Drought" "Soil" "62" "14" "Drought" "deVries.Drought.mixRM.0" 0 0.998104569475297 0.00255161871099336 -157.495980293939
"1218" "F10C" "F02A" 0.550781472313597 "deVries" "deVries.Drought.mixRM" 7 -1 3 1 "Drought" "Soil" "62" "14" "Drought" "deVries.Drought.mixRM.7" 7 0.99805044532249 0.00261585411651481 -170.983913126166
"12312" "H04D" "F02A" 0.563713646019607 "deVries" "deVries.Drought.mixRM" 60 -1 4 1 "Drought" "Soil" "48" "14" "Drought" "deVries.Drought.mixRM.60" 60 0.997980725212149 0.00268021874810211 -162.026729907792
"1253" "H06B" "F02A" 0.606432921748308 "deVries" "deVries.Drought.mixRM" 0 -1 2 1 "Drought" "Soil" "48" "14" "Drought" "deVries.Drought.mixRM.0" 0 0.997795758228085 0.00251683578020739 -155.497962782271
"1263" "H08C" "F02A" 0.54368523444842 "deVries" "deVries.Drought.mixRM" 7 -1 3 1 "Drought" "Soil" "48" "14" "Drought" "deVries.Drought.mixRM.7" 7 0.99818211572268 0.00257775951243559 -176.314694633724
"1371" "F08A" "F02B" 0.600748222528716 "deVries" "deVries.Drought.mixRM" -1 0 1 2 "Drought" "Soil" "62" "14" "Drought" "deVries.Drought.mixRM.-1" 0 0.997466450860735 0.00266882308200651 -148.64912965072
"1406" "G01A" "F02B" 0.601033213750157 "deVries" "deVries.Drought.mixRM" -1 0 1 2 "Drought" "Soil" "7" "14" "Drought" "deVries.Drought.mixRM.-1" 0 0.997623312848925 0.0025369347602174 -156.326487112654
"1424" "H06A" "F02B" 0.560150332783983 "deVries" "deVries.Drought.mixRM" -1 0 1 2 "Drought" "Soil" "48" "14" "Drought" "deVries.Drought.mixRM.-1" 0 0.997433093271013 0.00282380430943906 -154.855900964998
"15512" "F08A" "F02C" 0.525610361482024 "deVries" "deVries.Drought.mixRM" -1 7 1 3 "Drought" "Soil" "62" "14" "Drought" "deVries.Drought.mixRM.-1" 7 0.996838570590657 0.00276101009211609 -170.672396473377
"1582" "G01A" "F02C" 0.54211936739889 "deVries" "deVries.Drought.mixRM" -1 7 1 3 "Drought" "Soil" "7" "14" "Drought" "deVries.Drought.mixRM.-1" 7 0.996537559610685 0.00274485600436491 -165.552652484929
"16011" "H06A" "F02C" 0.528202538638616 "deVries" "deVries.Drought.mixRM" -1 7 1 3 "Drought" "Soil" "48" "14" "Drought" "deVries.Drought.mixRM.-1" 7 0.996926815148199 0.00274342541043698 -170.853661530723
"17611" "G01A" "F06D" 0.42227622207402 "deVries" "deVries.Drought.mixRM" -1 60 1 4 "Drought" "Soil" "7" "62" "Drought" "deVries.Drought.mixRM.-1" 60 0.994721627277522 0.00305646995976622 -187.289720736299
"1784" "H06A" "F06D" 0.442431732643482 "deVries" "deVries.Drought.mixRM" -1 60 1 4 "Drought" "Soil" "48" "62" "Drought" "deVries.Drought.mixRM.-1" 60 0.9952841347187 0.00282742713429201 -195.53197158294
"1953" "H04D" "F08A" 0.403996553002186 "deVries" "deVries.Drought.mixRM" 60 -1 4 1 "Drought" "Soil" "48" "62" "Drought" "deVries.Drought.mixRM.60" 60 0.995849152734147 0.00295844637813362 -200.055206038698
"1977" "H06B" "F08A" 0.410623624449035 "deVries" "deVries.Drought.mixRM" 0 -1 2 1 "Drought" "Soil" "48" "62" "Drought" "deVries.Drought.mixRM.0" 0 0.995278979542626 0.00283629960960895 -206.133143731666
"1982" "H08C" "F08A" 0.462371914464475 "deVries" "deVries.Drought.mixRM" 7 -1 3 1 "Drought" "Soil" "48" "62" "Drought" "deVries.Drought.mixRM.7" 7 0.996119939486512 0.00290761144039204 -183.569240926521
"2121" "G01A" "F08B" 0.45038376189425 "deVries" "deVries.Drought.mixRM" -1 0 1 2 "Drought" "Soil" "7" "62" "Drought" "deVries.Drought.mixRM.-1" 0 0.995239635954497 0.00297672436348879 -183.038739072792
"2142" "H06A" "F08B" 0.41631294769042 "deVries" "deVries.Drought.mixRM" -1 0 1 2 "Drought" "Soil" "48" "62" "Drought" "deVries.Drought.mixRM.-1" 0 0.995989980872689 0.00293333577137728 -197.617006153405
"2302" "G01A" "F10C" 0.433372710175626 "deVries" "deVries.Drought.mixRM" -1 7 1 3 "Drought" "Soil" "7" "62" "Drought" "deVries.Drought.mixRM.-1" 7 0.995856180045335 0.00278368670922203 -202.064215059212
"2322" "H06A" "F10C" 0.393137411587957 "deVries" "deVries.Drought.mixRM" -1 7 1 3 "Drought" "Soil" "48" "62" "Drought" "deVries.Drought.mixRM.-1" 7 0.996136470103127 0.00288448988830033 -209.048768366626
"2491" "H04D" "G01A" 0.438428420752882 "deVries" "deVries.Drought.mixRM" 60 -1 4 1 "Drought" "Soil" "48" "7" "Drought" "deVries.Drought.mixRM.60" 60 0.995572296045193 0.00293871885636982 -189.587334659345
"2519" "H06B" "G01A" 0.441042205477506 "deVries" "deVries.Drought.mixRM" 0 -1 2 1 "Drought" "Soil" "48" "7" "Drought" "deVries.Drought.mixRM.0" 0 0.995062766594489 0.00291119044672247 -190.307220106716
"2521" "H08C" "G01A" 0.484481293466474 "deVries" "deVries.Drought.mixRM" 7 -1 3 1 "Drought" "Soil" "48" "7" "Drought" "deVries.Drought.mixRM.7" 7 0.996022044991457 0.00282605185795772 -181.008975502188
"5100" "DRR066450" "DRR066438" 0.224381866837262 "Dong" "Dong.Nitrate1x.Water" 2 -0.1 2 1 "Nitrate1x" "Aquatic" "5" "1" "Nutrient" "Dong.Nitrate1x.Water.2" 2 0.997613116849455 0.00250555248477433 -308.607085547376
"689" "DRR066451" "DRR066438" 0.242129867811627 "Dong" "Dong.Nitrate1x.Water" 2 -0.1 2 1 "Nitrate1x" "Aquatic" "6" "1" "Nutrient" "Dong.Nitrate1x.Water.2" 2 0.99801932512009 0.00222816913518704 -339.242405512009
"787" "DRR066452" "DRR066438" 0.277210110601146 "Dong" "Dong.Nitrate1x.Water" 2 -0.1 2 1 "Nitrate1x" "Aquatic" "7" "1" "Nutrient" "Dong.Nitrate1x.Water.2" 2 0.997835574928514 0.0025922841465746 -277.988609111231
"848" "DRR066453" "DRR066438" 0.290071629805413 "Dong" "Dong.Nitrate1x.Water" 2 -0.1 2 1 "Nitrate1x" "Aquatic" "8" "1" "Nutrient" "Dong.Nitrate1x.Water.2" 2 0.998050617693793 0.00253523926863411 -279.255294223103
"950" "DRR066462" "DRR066438" 0.382308273450793 "Dong" "Dong.Nitrate1x.Water" 4 -0.1 3 1 "Nitrate1x" "Aquatic" "5" "1" "Nutrient" "Dong.Nitrate1x.Water.4" 4 0.997926090263173 0.00238395795068345 -258.233504762905
"1059" "DRR066463" "DRR066438" 0.354057229314883 "Dong" "Dong.Nitrate1x.Water" 4 -0.1 3 1 "Nitrate1x" "Aquatic" "6" "1" "Nutrient" "Dong.Nitrate1x.Water.4" 4 0.997926191807668 0.00230177651368192 -279.726966830004
"1155" "DRR066464" "DRR066438" 0.385427055410108 "Dong" "Dong.Nitrate1x.Water" 4 -0.1 3 1 "Nitrate1x" "Aquatic" "7" "1" "Nutrient" "Dong.Nitrate1x.Water.4" 4 0.997737252557509 0.00249138195662099 -245.771305969425
"1219" "DRR066465" "DRR066438" 0.380613376106189 "Dong" "Dong.Nitrate1x.Water" 4 -0.1 3 1 "Nitrate1x" "Aquatic" "8" "1" "Nutrient" "Dong.Nitrate1x.Water.4" 4 0.997918713898873 0.00255498600470392 -241.608109264074
"1325" "DRR066473" "DRR066438" 0.513322541329485 "Dong" "Dong.Nitrate1x.Water" 8 -0.1 4 1 "Nitrate1x" "Aquatic" "5" "1" "Nutrient" "Dong.Nitrate1x.Water.8" 8 0.998051779539227 0.00227292376005709 -213.262427331732
"1420" "DRR066474" "DRR066438" 0.548597341041559 "Dong" "Dong.Nitrate1x.Water" 8 -0.1 4 1 "Nitrate1x" "Aquatic" "6" "1" "Nutrient" "Dong.Nitrate1x.Water.8" 8 0.998315293368414 0.00247431378484166 -181.754616201855
"1520" "DRR066475" "DRR066438" 0.547743061506995 "Dong" "Dong.Nitrate1x.Water" 8 -0.1 4 1 "Nitrate1x" "Aquatic" "7" "1" "Nutrient" "Dong.Nitrate1x.Water.8" 8 0.997762536583173 0.00230102085912972 -195.573835539406
"1626" "DRR066476" "DRR066438" 0.523970835078715 "Dong" "Dong.Nitrate1x.Water" 8 -0.1 4 1 "Nitrate1x" "Aquatic" "8" "1" "Nutrient" "Dong.Nitrate1x.Water.8" 8 0.997881492625237 0.00242797071473626 -195.187962799626
"1727" "DRR066485" "DRR066438" 0.673920371667816 "Dong" "Dong.Nitrate1x.Water" 16 -0.1 5 1 "Nitrate1x" "Aquatic" "5" "1" "Nutrient" "Dong.Nitrate1x.Water.16" 16 0.997773774347474 0.00263628904491843 -122.844421518915
"1832" "DRR066486" "DRR066438" 0.63946727537435 "Dong" "Dong.Nitrate1x.Water" 16 -0.1 5 1 "Nitrate1x" "Aquatic" "6" "1" "Nutrient" "Dong.Nitrate1x.Water.16" 16 0.998091477167126 0.0022560329524438 -158.962306558645
"1935" "DRR066487" "DRR066438" 0.634416296990909 "Dong" "Dong.Nitrate1x.Water" 16 -0.1 5 1 "Nitrate1x" "Aquatic" "7" "1" "Nutrient" "Dong.Nitrate1x.Water.16" 16 0.997801837416733 0.00219135213420882 -165.827086734749
"2035" "DRR066488" "DRR066438" 0.646392288718283 "Dong" "Dong.Nitrate1x.Water" 16 -0.1 5 1 "Nitrate1x" "Aquatic" "8" "1" "Nutrient" "Dong.Nitrate1x.Water.16" 16 0.997671724896834 0.0024118542001483 -145.647044567185
"2520" "DRR066450" "DRR066439" 0.192145660434107 "Dong" "Dong.Nitrate1x.Water" 2 -0.1 2 1 "Nitrate1x" "Aquatic" "5" "2" "Nutrient" "Dong.Nitrate1x.Water.2" 2 0.997902028273271 0.00238966534693607 -337.183768795188
"2620" "DRR066451" "DRR066439" 0.16372514264704 "Dong" "Dong.Nitrate1x.Water" 2 -0.1 2 1 "Nitrate1x" "Aquatic" "6" "2" "Nutrient" "Dong.Nitrate1x.Water.2" 2 0.998144271826446 0.00244783588089132 -340.880340750449
"2719" "DRR066452" "DRR066439" 0.198187103636443 "Dong" "Dong.Nitrate1x.Water" 2 -0.1 2 1 "Nitrate1x" "Aquatic" "7" "2" "Nutrient" "Dong.Nitrate1x.Water.2" 2 0.998148069735554 0.00251287843077125 -318.344475523867
"2818" "DRR066453" "DRR066439" 0.210577697413578 "Dong" "Dong.Nitrate1x.Water" 2 -0.1 2 1 "Nitrate1x" "Aquatic" "8" "2" "Nutrient" "Dong.Nitrate1x.Water.2" 2 0.998283016017529 0.00259120257815554 -303.992179247001
"2919" "DRR066462" "DRR066439" 0.339679089577992 "Dong" "Dong.Nitrate1x.Water" 4 -0.1 3 1 "Nitrate1x" "Aquatic" "5" "2" "Nutrient" "Dong.Nitrate1x.Water.4" 4 0.997953248683329 0.00250849386674006 -262.418085941269
"3020" "DRR066463" "DRR066439" 0.30919468411493 "Dong" "Dong.Nitrate1x.Water" 4 -0.1 3 1 "Nitrate1x" "Aquatic" "6" "2" "Nutrient" "Dong.Nitrate1x.Water.4" 4 0.998072117238966 0.00255420093360204 -269.703696393437
"3117" "DRR066464" "DRR066439" 0.348488826079157 "Dong" "Dong.Nitrate1x.Water" 4 -0.1 3 1 "Nitrate1x" "Aquatic" "7" "2" "Nutrient" "Dong.Nitrate1x.Water.4" 4 0.997987826109082 0.00249209530126988 -260.623660619625
"3216" "DRR066465" "DRR066439" 0.325539813859287 "Dong" "Dong.Nitrate1x.Water" 4 -0.1 3 1 "Nitrate1x" "Aquatic" "8" "2" "Nutrient" "Dong.Nitrate1x.Water.4" 4 0.997972388428472 0.00268551185994016 -250.392703379895
"3314" "DRR066473" "DRR066439" 0.49697226643771 "Dong" "Dong.Nitrate1x.Water" 8 -0.1 4 1 "Nitrate1x" "Aquatic" "5" "2" "Nutrient" "Dong.Nitrate1x.Water.8" 8 0.998078556973628 0.00261291392854389 -191.780634280278
"3416" "DRR066474" "DRR066439" 0.52022930586071 "Dong" "Dong.Nitrate1x.Water" 8 -0.1 4 1 "Nitrate1x" "Aquatic" "6" "2" "Nutrient" "Dong.Nitrate1x.Water.8" 8 0.998446986600291 0.00240662366660429 -198.708957854777
"3519" "DRR066475" "DRR066439" 0.540704140366941 "Dong" "Dong.Nitrate1x.Water" 8 -0.1 4 1 "Nitrate1x" "Aquatic" "7" "2" "Nutrient" "Dong.Nitrate1x.Water.8" 8 0.997898505543031 0.00226411683471237 -201.930553302993
"3619" "DRR066476" "DRR066439" 0.510521101931537 "Dong" "Dong.Nitrate1x.Water" 8 -0.1 4 1 "Nitrate1x" "Aquatic" "8" "2" "Nutrient" "Dong.Nitrate1x.Water.8" 8 0.998013947719575 0.00272672479230454 -178.78329604948
"3718" "DRR066485" "DRR066439" 0.681920077422845 "Dong" "Dong.Nitrate1x.Water" 16 -0.1 5 1 "Nitrate1x" "Aquatic" "5" "2" "Nutrient" "Dong.Nitrate1x.Water.16" 16 0.998053650774289 0.00244490145755334 -129.303196402772
"3819" "DRR066486" "DRR066439" 0.641672056420414 "Dong" "Dong.Nitrate1x.Water" 16 -0.1 5 1 "Nitrate1x" "Aquatic" "6" "2" "Nutrient" "Dong.Nitrate1x.Water.16" 16 0.997957666403702 0.00265741267418854 -134.072368000609
"3919" "DRR066487" "DRR066439" 0.635969452485468 "Dong" "Dong.Nitrate1x.Water" 16 -0.1 5 1 "Nitrate1x" "Aquatic" "7" "2" "Nutrient" "Dong.Nitrate1x.Water.16" 16 0.997881734234921 0.0023959970020815 -151.048720609853
"4020" "DRR066488" "DRR066439" 0.64079797972888 "Dong" "Dong.Nitrate1x.Water" 16 -0.1 5 1 "Nitrate1x" "Aquatic" "8" "2" "Nutrient" "Dong.Nitrate1x.Water.16" 16 0.997823131698918 0.00259726498477766 -137.461966361742
"4517" "DRR066450" "DRR066440" 0.214179451090881 "Dong" "Dong.Nitrate1x.Water" 2 -0.1 2 1 "Nitrate1x" "Aquatic" "5" "3" "Nutrient" "Dong.Nitrate1x.Water.2" 2 0.998217155512744 0.00240089346315015 -326.560805989762
"4616" "DRR066451" "DRR066440" 0.157621923317771 "Dong" "Dong.Nitrate1x.Water" 2 -0.1 2 1 "Nitrate1x" "Aquatic" "6" "3" "Nutrient" "Dong.Nitrate1x.Water.2" 2 0.998384702085812 0.00255633943560721 -328.893247530853
"4713" "DRR066452" "DRR066440" 0.189023108489871 "Dong" "Dong.Nitrate1x.Water" 2 -0.1 2 1 "Nitrate1x" "Aquatic" "7" "3" "Nutrient" "Dong.Nitrate1x.Water.2" 2 0.998273720882126 0.00270116910533863 -299.592724791958
"4818" "DRR066453" "DRR066440" 0.213615802909591 "Dong" "Dong.Nitrate1x.Water" 2 -0.1 2 1 "Nitrate1x" "Aquatic" "8" "3" "Nutrient" "Dong.Nitrate1x.Water.2" 2 0.998449210567327 0.00249351425577636 -314.749918048243
